apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,precipType,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
-1.14,,2018-11-18 23:00:00,-9.98,0.51,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-1.14,1542553200,0.0,10.01,,,0.0
-4.93,,2018-11-19 00:00:00,-10.98,0.51,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-2.12,1542556800,0.0,10.01,0.0,,2.0
-6.08,,2018-11-19 01:00:00,-8.97,0.64,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-3.11,1542560400,0.0,10.01,0.0,,2.0
-4.11,,2018-11-19 02:00:00,-9.98,0.64,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-4.11,1542564000,0.0,10.01,,,0.0
-8.44,,2018-11-19 03:00:00,-8.97,0.69,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-4.11,1542567600,0.0,10.01,341.0,,3.0
-3.78,,2018-11-19 04:00:00,-9.98,0.51,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-1.14,1542571200,0.0,10.01,11.0,,2.0
-6.08,,2018-11-19 05:00:00,-8.97,0.64,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-3.11,1542574800,0.0,10.01,0.0,,2.0
-5.12,,2018-11-19 06:00:00,-8.97,0.74,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-5.12,1542578400,0.0,10.01,71.0,,1.0
-5.12,,2018-11-19 07:00:00,-8.97,0.74,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-5.12,1542582000,0.0,10.01,11.0,,1.0
-3.78,,2018-11-19 08:00:00,-5.98,0.7,clear-day,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-1.14,1542585600,,10.01,0.0,,2.0
-0.28,,2018-11-19 09:00:00,-7.97,0.48,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,1.87,1542589200,,10.01,0.0,,2.0
4.38,,2018-11-19 10:00:00,-9.97,0.31,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,5.88,1542592800,,10.01,0.0,,2.0
6.87,,2018-11-19 11:00:00,-10.97,0.27,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,6.87,1542596400,,10.01,,,
7.88,,2018-11-19 12:00:00,-9.97,0.27,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,7.88,1542600000,,10.01,,,
9.04,,2018-11-19 14:00:00,-8.95,0.26,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,9.87,1542607200,,10.01,161.0,,2.0
9.04,,2018-11-19 15:00:00,-6.97,0.3,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,9.87,1542610800,,7.0,150.0,,2.0
9.04,,2018-11-19 16:00:00,-4.97,0.35,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,9.87,1542614400,,5.01,180.0,,2.0
4.38,,2018-11-19 17:00:00,-4.97,0.46,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,5.88,1542618000,0.0,5.01,180.0,,2.0
3.89,,2018-11-19 18:00:00,-2.98,0.61,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,3.89,1542621600,0.0,7.0,,,0.0
2.87,,2018-11-19 19:00:00,-3.97,0.61,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,2.87,1542625200,0.0,7.0,,,
0.87,,2018-11-19 20:00:00,-3.98,0.7,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,0.87,1542628800,0.0,8.0,,,0.0
-0.05,,2018-11-19 21:00:00,-5.98,0.52,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,2.87,1542632400,0.0,7.0,330.0,,3.0
-0.11,,2018-11-19 22:00:00,-6.98,0.6,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-0.11,1542636000,0.0,8.0,350.0,,1.0
-1.45,,2018-11-19 23:00:00,-6.98,0.56,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,0.87,1542639600,0.0,8.0,341.0,,2.0
-1.14,,2018-11-20 00:00:00,-5.98,0.7,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-1.14,1542643200,0.0,8.0,341.0,,1.0
-3.64,,2018-11-20 01:00:00,-5.98,0.65,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-0.11,1542646800,0.0,8.0,330.0,,3.0
-0.11,,2018-11-20 02:00:00,-6.98,0.6,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-0.11,1542650400,0.0,10.01,350.0,,1.0
-4.93,,2018-11-20 03:00:00,-5.98,0.75,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-2.12,1542654000,0.0,10.01,341.0,,2.0
-7.24,,2018-11-20 04:00:00,-5.99,0.8,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-3.11,1542657600,0.0,10.01,350.0,,3.0
-4.93,,2018-11-20 05:00:00,-6.98,0.69,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-2.12,1542661200,0.0,10.01,341.0,,2.0
-6.08,,2018-11-20 06:00:00,-6.99,0.75,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-3.11,1542664800,0.0,10.01,341.0,,2.0
-5.68,,2018-11-20 07:00:00,-3.98,0.81,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-1.14,1542668400,0.0,10.01,350.0,,4.01
-0.28,,2018-11-20 08:00:00,-3.98,0.65,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,1.87,1542672000,,10.01,341.0,,2.0
0.49,,2018-11-20 09:00:00,-3.97,0.56,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,3.89,1542675600,,8.0,350.0,,4.01
5.96,,2018-11-20 10:00:00,-8.95,0.29,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,7.88,1542679200,,10.01,0.0,,3.0
8.36,,2018-11-20 11:00:00,-10.97,0.22,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,9.87,1542682800,,10.01,320.0,,3.0
10.87,,2018-11-20 12:00:00,-10.97,0.2,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,10.87,1542686400,,10.01,350.0,,3.0
10.87,,2018-11-20 13:00:00,-11.95,0.19,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,10.87,1542690000,,10.01,311.0,,4.01
10.87,,2018-11-20 14:00:00,-11.95,0.19,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,10.87,1542693600,,10.01,11.0,,2.0
10.87,,2018-11-20 15:00:00,-11.95,0.19,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,10.87,1542697200,,10.01,50.0,,2.0
9.04,,2018-11-20 16:00:00,-11.96,0.2,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,9.87,1542700800,,10.01,71.0,,2.0
6.72,,2018-11-20 17:00:00,-11.96,0.23,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,7.88,1542704400,0.0,10.01,120.0,,2.0
3.22,,2018-11-20 18:00:00,-10.97,0.31,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,4.88,1542708000,0.0,10.01,120.0,,2.0
7.16,,2018-11-20 19:00:00,-11.96,0.22,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,8.88,1542711600,0.0,10.01,210.0,,3.0
0.89,,2018-11-20 20:00:00,-7.97,0.45,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,2.87,1542715200,0.0,10.01,30.0,,2.0
1.87,,2018-11-20 21:00:00,-7.97,0.48,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,1.87,1542718800,0.0,10.01,50.0,,1.0
-0.28,,2018-11-20 22:00:00,-7.97,0.48,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,1.87,1542722400,0.0,10.01,60.0,,2.0
1.17,,2018-11-20 23:00:00,-4.97,0.52,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,3.89,1542726000,0.0,10.01,80.0,,3.0
0.89,,2018-11-21 00:00:00,-2.98,0.65,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,2.87,1542729600,0.0,10.01,60.0,,2.0
0.89,,2018-11-21 01:00:00,-1.99,0.7,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,2.87,1542733200,0.0,10.01,80.0,,2.0
1.87,,2018-11-21 02:00:00,-1.99,0.76,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,1.87,1542736800,0.0,10.01,350.0,,1.0
1.87,,2018-11-21 03:00:00,-1.99,0.76,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,1.87,1542740400,0.0,10.01,,,0.0
0.89,,2018-11-21 04:00:00,-1.99,0.7,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,2.87,1542744000,0.0,10.01,90.0,,2.0
0.89,,2018-11-21 05:00:00,-2.98,0.65,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,2.87,1542747600,0.0,10.01,20.0,,2.0
-0.06,,2018-11-21 06:00:00,-16.94,0.2,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,3.89,1542751200,0.0,10.01,311.0,,5.0
-2.46,,2018-11-21 07:00:00,-16.94,0.25,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,0.87,1542754800,0.0,10.01,350.0,,3.0
-0.28,,2018-11-21 08:00:00,-16.94,0.23,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,1.87,1542758400,,10.01,30.0,,2.0
3.22,,2018-11-21 09:00:00,-17.92,0.17,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,4.88,1542762000,,10.01,20.0,,2.0
3.68,,2018-11-21 10:00:00,-19.91,0.13,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,6.87,1542765600,,10.01,330.0,,5.0
4.16,,2018-11-21 11:00:00,-19.91,0.13,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,6.87,1542769200,,10.01,281.0,8.99,4.01
5.39,,2018-11-21 12:00:00,-19.91,0.12,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,7.88,1542772800,,10.01,311.0,8.99,4.01
5.22,,2018-11-21 13:00:00,-18.93,0.12,wind,39.98694444,116.29055559999901,rain,beijing_meo,Breezy,8.88,1542776400,,10.01,290.0,,8.0
4.32,,2018-11-21 14:00:00,-18.93,0.12,wind,39.98694444,116.29055559999901,rain,beijing_meo,Windy,8.88,1542780000,,10.01,290.0,17.0,12.0
4.52,,2018-11-21 15:00:00,-17.92,0.13,wind,39.98694444,116.29055559999901,rain,beijing_meo,Breezy,8.88,1542783600,,10.01,300.0,16.0,11.0
4.96,,2018-11-21 16:00:00,-17.92,0.13,wind,39.98694444,116.29055559999901,rain,beijing_meo,Breezy,8.88,1542787200,,10.01,290.0,14.99,8.99
4.22,,2018-11-21 17:00:00,-17.92,0.14,wind,39.98694444,116.29055559999901,rain,beijing_meo,Breezy,7.88,1542790800,0.0,10.01,270.0,12.0,7.0
5.96,,2018-11-21 18:00:00,-15.92,0.17,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,7.88,1542794400,0.0,10.01,240.0,8.0,3.0
4.75,,2018-11-21 19:00:00,-12.97,0.23,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,6.87,1542798000,0.0,10.01,260.0,8.0,3.0
3.56,,2018-11-21 20:00:00,-11.96,0.26,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,5.88,1542801600,0.0,10.01,311.0,,3.0
1.17,,2018-11-21 21:00:00,-12.97,0.28,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,3.89,1542805200,0.0,10.01,311.0,8.99,3.0
-1.14,,2018-11-21 22:00:00,-10.98,0.47,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-1.14,1542808800,0.0,10.01,,,0.0
-2.12,,2018-11-21 23:00:00,-10.98,0.51,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-2.12,1542812400,0.0,10.01,,,0.0
-2.12,,2018-11-22 00:00:00,-9.98,0.55,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-2.12,1542816000,0.0,10.01,,,0.0
-4.11,,2018-11-22 01:00:00,-8.97,0.69,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-4.11,1542819600,0.0,10.01,,,0.0
-5.12,,2018-11-22 02:00:00,-8.97,0.74,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-5.12,1542823200,0.0,10.01,,,0.0
-8.42,,2018-11-22 03:00:00,-10.99,0.63,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-5.12,1542826800,0.0,10.01,0.0,,2.0
-9.59,,2018-11-22 04:00:00,-10.99,0.68,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-6.12,1542830400,0.0,10.01,0.0,,2.0
-4.11,,2018-11-22 05:00:00,-11.97,0.54,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-4.11,1542834000,0.0,10.01,341.0,,1.0
-6.12,,2018-11-22 06:00:00,-9.99,0.74,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-6.12,1542837600,0.0,10.01,341.0,,1.0
-7.25,,2018-11-22 07:00:00,-9.98,0.64,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-4.11,1542841200,0.0,10.01,341.0,,2.0
-6.89,,2018-11-22 08:00:00,-8.96,0.59,clear-day,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-2.12,1542844800,,10.01,350.0,,4.01
-1.26,,2018-11-22 09:00:00,-9.97,0.41,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,1.87,1542848400,,10.01,0.0,,3.0
3.22,,2018-11-22 10:00:00,-12.97,0.26,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,4.88,1542852000,,10.01,11.0,,2.0
5.39,,2018-11-22 11:00:00,-15.92,0.17,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,7.88,1542855600,,10.01,341.0,,4.01
5.96,,2018-11-22 12:00:00,-16.93,0.15,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,7.88,1542859200,,10.01,41.0,,3.0
7.88,,2018-11-22 13:00:00,-16.93,0.14,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,8.88,1542862800,,10.01,341.0,,2.0
9.04,,2018-11-22 14:00:00,-17.92,0.12,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,9.87,1542866400,,10.01,341.0,,2.0
7.16,,2018-11-22 15:00:00,-16.93,0.14,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,8.88,1542870000,,10.01,170.0,,3.0
5.96,,2018-11-22 16:00:00,-16.93,0.15,clear-day,39.98694444,116.29055559999901,rain,beijing_meo,Clear,7.88,1542873600,,10.01,161.0,,3.0
4.38,,2018-11-22 17:00:00,-15.92,0.19,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,5.88,1542877200,0.0,10.01,161.0,,2.0
-0.28,,2018-11-22 18:00:00,-14.93,0.27,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,1.87,1542880800,0.0,10.01,140.0,,2.0
0.89,,2018-11-22 19:00:00,-12.97,0.3,clear-night,39.98694444,116.29055559999901,rain,beijing_meo,Clear,2.87,1542884400,0.0,10.01,161.0,,2.0
0.87,,2018-11-22 20:00:00,-12.97,0.35,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,0.87,1542888000,0.0,10.01,150.0,,1.0
-4.93,,2018-11-22 21:00:00,-10.98,0.51,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-2.12,1542891600,0.0,10.01,170.0,,2.0
-2.12,,2018-11-22 22:00:00,-9.98,0.55,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-2.12,1542895200,0.0,10.01,50.0,,1.0
-4.11,,2018-11-22 23:00:00,-9.98,0.64,clear-night,39.98694444,116.29055559999901,snow,beijing_meo,Clear,-4.11,1542898800,0.0,10.01,71.0,,1.0
-6.08,,2018-11-23 00:00:00,-9.98,0.59,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1542902400,0.0,10.01,80.0,,2.0
-6.08,,2018-11-23 01:00:00,-8.97,0.64,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1542906000,0.0,10.01,80.0,,2.0
-3.78,,2018-11-23 02:00:00,-9.98,0.51,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-1.14,1542909600,0.0,10.01,80.0,,2.0
-2.59,,2018-11-23 03:00:00,-10.98,0.44,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-0.11,1542913200,0.0,8.0,71.0,,2.0
-2.12,,2018-11-23 04:00:00,-9.98,0.55,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-2.12,1542916800,0.0,10.01,50.0,,1.0
-2.12,,2018-11-23 05:00:00,-8.96,0.59,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-2.12,1542920400,0.0,10.01,,,0.0
-6.05,,2018-11-23 06:00:00,-8.96,0.59,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-2.12,1542924000,0.0,10.01,350.0,,3.0
-3.11,,2018-11-23 07:00:00,-8.97,0.64,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1542927600,0.0,10.01,11.0,,1.0
-7.24,,2018-11-23 08:00:00,-7.98,0.69,clear-day,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1542931200,,10.01,0.0,,3.0
-2.46,,2018-11-23 09:00:00,-7.97,0.52,clear-day,39.98694444,116.290555599999,snow,beijing_meo,Clear,0.87,1542934800,,10.01,350.0,,3.0
-0.05,,2018-11-23 10:00:00,-8.96,0.41,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,2.87,1542938400,,10.01,330.0,,3.0
1.17,,2018-11-23 11:00:00,-9.97,0.36,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,3.89,1542942000,,10.01,320.0,,3.0
2.36,,2018-11-23 12:00:00,-9.97,0.33,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,4.88,1542945600,,10.01,350.0,,3.0
1.71,,2018-11-23 13:00:00,-9.97,0.33,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,4.88,1542949200,,10.01,341.0,,4.01
2.93,,2018-11-23 14:00:00,-8.95,0.34,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,5.88,1542952800,,10.01,350.0,,4.01
4.75,,2018-11-23 15:00:00,-6.97,0.37,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,6.87,1542956400,,10.01,341.0,,3.0
4.16,,2018-11-23 16:00:00,-5.97,0.39,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,6.87,1542960000,,10.01,330.0,,4.01
2.93,,2018-11-23 17:00:00,-5.97,0.42,clear-night,39.98694444,116.290555599999,rain,beijing_meo,Clear,5.88,1542963600,0.0,10.01,320.0,,4.01
1.71,,2018-11-23 18:00:00,-5.97,0.45,clear-night,39.98694444,116.290555599999,rain,beijing_meo,Clear,4.88,1542967200,0.0,8.0,320.0,,4.01
0.49,,2018-11-23 19:00:00,-5.98,0.49,clear-night,39.98694444,116.290555599999,rain,beijing_meo,Clear,3.89,1542970800,0.0,8.0,330.0,,4.01
-4.42,,2018-11-23 20:00:00,-6.98,0.6,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-0.11,1542974400,0.0,8.0,350.0,,4.01
-3.64,,2018-11-23 21:00:00,-6.98,0.6,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-0.11,1542978000,0.0,8.0,350.0,,3.0
-1.98,,2018-11-23 22:00:00,-5.98,0.56,clear-night,39.98694444,116.290555599999,rain,beijing_meo,Clear,1.87,1542981600,0.0,8.0,341.0,,4.01
-3.64,,2018-11-23 23:00:00,-5.98,0.65,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-0.11,1542985200,0.0,8.0,350.0,,3.0
-2.46,,2018-11-24 00:00:00,-5.98,0.6,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,0.87,1542988800,0.0,8.0,341.0,,3.0
-1.26,,2018-11-24 01:00:00,-5.98,0.56,clear-night,39.98694444,116.290555599999,rain,beijing_meo,Clear,1.87,1542992400,0.0,8.0,330.0,,3.0
-3.78,,2018-11-24 02:00:00,-4.98,0.75,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-1.14,1542996000,0.0,7.0,350.0,,2.0
-3.78,,2018-11-24 03:00:00,-5.98,0.7,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-1.14,1542999600,0.0,7.0,320.0,,2.0
-4.93,,2018-11-24 04:00:00,-5.98,0.75,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-2.12,1543003200,0.0,7.0,20.0,,2.0
-7.25,,2018-11-24 05:00:00,-5.99,0.87,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-4.11,1543006800,0.0,8.0,320.0,,2.0
-4.93,,2018-11-24 06:00:00,-6.98,0.69,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-2.12,1543010400,0.0,8.0,330.0,,2.0
-3.11,,2018-11-24 07:00:00,-6.99,0.75,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1543014000,0.0,8.0,,,0.0
-0.11,,2018-11-24 08:00:00,-4.98,0.7,clear-day,39.98694444,116.290555599999,snow,beijing_meo,Clear,-0.11,1543017600,,8.0,0.0,,1.0
3.89,,2018-11-24 09:00:00,-5.98,0.49,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,3.89,1543021200,,10.01,0.0,,1.0
5.88,,2018-11-24 10:00:00,-6.97,0.39,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,5.88,1543024800,,10.01,,,
7.88,,2018-11-24 11:00:00,-8.95,0.29,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,7.88,1543028400,,10.01,,,
7.84,,2018-11-24 12:00:00,-8.95,0.26,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,9.87,1543032000,,10.01,230.0,6.0,4.01
10.87,,2018-11-24 13:00:00,-7.97,0.26,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,10.87,1543035600,,10.01,210.0,,3.0
11.87,,2018-11-24 14:00:00,-8.95,0.22,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,11.87,1543039200,,10.01,,,
10.87,,2018-11-24 15:00:00,-6.97,0.28,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,10.87,1543042800,,8.0,191.0,,3.0
10.87,,2018-11-24 16:00:00,-6.97,0.28,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,10.87,1543046400,,7.0,170.0,,3.0
6.62,,2018-11-24 17:00:00,-7.97,0.3,clear-night,39.98694444,116.290555599999,rain,beijing_meo,Clear,8.88,1543050000,0.0,6.0,191.0,,4.01
5.96,,2018-11-24 18:00:00,-6.97,0.34,clear-night,39.98694444,116.290555599999,rain,beijing_meo,Clear,7.88,1543053600,0.0,6.0,200.0,,3.0
6.72,,2018-11-24 19:00:00,-4.97,0.4,clear-night,39.98694444,116.290555599999,rain,beijing_meo,Clear,7.88,1543057200,0.0,5.01,180.0,,2.0
1.87,,2018-11-24 20:00:00,-5.98,0.56,clear-night,39.98694444,116.290555599999,rain,beijing_meo,Clear,1.87,1543060800,0.0,5.01,,,0.0
-0.11,,2018-11-24 21:00:00,-4.98,0.7,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-0.11,1543064400,0.0,5.01,41.0,,1.0
-4.93,,2018-11-24 22:00:00,-4.98,0.81,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-2.12,1543068000,0.0,5.01,71.0,,2.0
-3.78,,2018-11-24 23:00:00,-4.98,0.75,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-1.14,1543071600,0.0,5.01,71.0,,2.0
-3.11,,2018-11-25 00:00:00,-5.99,0.8,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1543075200,0.0,5.01,350.0,,1.0
-3.11,,2018-11-25 01:00:00,-4.99,0.87,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1543078800,0.0,5.01,0.0,,1.0
-3.11,,2018-11-25 02:00:00,-4.99,0.87,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1543082400,0.0,5.01,0.0,,1.0
-7.25,,2018-11-25 03:00:00,-5.99,0.87,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-4.11,1543086000,0.0,5.01,341.0,,2.0
-3.11,,2018-11-25 04:00:00,-5.99,0.8,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1543089600,0.0,5.01,330.0,,1.0
-4.93,,2018-11-25 05:00:00,-5.98,0.75,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-2.12,1543093200,0.0,6.0,341.0,,2.0
-7.24,,2018-11-25 06:00:00,-6.99,0.75,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1543096800,0.0,6.0,350.0,,3.0
-8.11,,2018-11-25 07:00:00,-5.99,0.8,clear-night,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1543100400,0.0,6.0,350.0,,4.01
-6.08,,2018-11-25 08:00:00,-5.99,0.8,clear-day,39.98694444,116.290555599999,snow,beijing_meo,Clear,-3.11,1543104000,,6.0,20.0,,2.0
3.89,,2018-11-25 09:00:00,-5.98,0.49,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,3.89,1543107600,,9.0,,,0.0
4.88,,2018-11-25 10:00:00,-5.97,0.45,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,4.88,1543111200,,10.01,,,0.0
8.88,,2018-11-25 11:00:00,-6.97,0.32,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,8.88,1543114800,,10.01,,,
11.87,,2018-11-25 12:00:00,-7.97,0.24,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,11.87,1543118400,,10.01,11.0,,2.0
12.88,,2018-11-25 13:00:00,-8.95,0.21,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,12.88,1543122000,,10.01,240.0,,2.0
13.88,,2018-11-25 14:00:00,-8.95,0.2,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,13.88,1543125600,,10.01,221.0,,2.0
13.88,,2018-11-25 15:00:00,-8.95,0.2,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,13.88,1543129200,,10.01,150.0,,3.0
12.88,,2018-11-25 16:00:00,-9.97,0.19,clear-day,39.98694444,116.290555599999,rain,beijing_meo,Clear,12.88,1543132800,,10.01,180.0,,3.0
10.87,,2018-11-25 17:00:00,-9.97,0.22,clear-night,39.98694444,116.290555599999,rain,beijing_meo,Clear,10.87,1543136400,0.0,10.01,180.0,,3.0
10.87,,2018-11-25 18:00:00,-8.95,0.24,clear-night,39.98694444,116.290555599999,rain,beijing_meo,Clear,10.87,1543140000,0.0,10.01,191.0,,3.0
