,station_name,lat,lon
4704, '宝带桥南', '31.255472', '120.655013'
4705, '尹中路', '31.255345', '120.671141'
4706, '郭巷', '31.254705', '120.680383'
4707, '郭苑路', '31.25422', '120.691198'
4708, '尹山湖', '31.254198', '120.702681'
4709, '独墅湖南', '31.254291', '120.711599'
4710, '独墅湖邻里中心', '31.259629', '120.729352'
4711, '月亮湾', '31.266752', '120.733861'
4712, '松涛街', '31.270317', '120.746849'
4713, '金谷路', '31.275275', '120.763345'
4714, '金尚路', '31.275987', '120.776578'
4715, '桑田岛', '31.278081', '120.788026'
4716, '迪士尼', '31.147665', '121.674752'
4717, '康新公路', '31.136033', '121.62383'
4718, '秀沿路', '31.143725', '121.605134'
4719, '罗山路', '31.159218', '121.59971'
4720, '御桥', '31.164663', '121.577365'
4721, '浦三路', '31.157148', '121.54554'
4722, '三林东', '31.152393', '121.529691'
4723, '三林', '31.148688', '121.517556'
4724, '东方体育中心', '31.159351', '121.487012'
4725, '龙耀路', '31.166117', '121.466'
4726, '云锦路', '31.17265', '121.464914'
4727, '龙华', '31.179259', '121.459229'
4728, '上海游泳馆', '31.185365', '121.448026'
4729, '徐家汇', '31.201202', '121.442314'
4730, '交通大学', '31.208554', '121.440977'
4731, '江苏路', '31.226546', '121.437716'
4732, '隆德路', '31.236733', '121.430026'
4733, '曹杨路', '31.244796', '121.424224'
4734, '枫桥路', '31.248068', '121.41754'
4735, '真如', '31.256497', '121.413834'
4736, '上海西站', '31.268542', '121.40794'
4737, '李子园', '31.274628', '121.396533'
4738, '祁连山路', '31.277205', '121.382499'
4739, '武威路', '31.282825', '121.371318'
4740, '桃浦新村', '31.287647', '121.355937'
4741, '南翔', '31.303357', '121.329747'
4742, '马陆', '31.325402', '121.28343'
4743, '嘉定新城', '31.335744', '121.26104'
4744, '上海赛车场', '31.337944', '121.232625'
4745, '昌吉东路', '31.29994', '121.206771'
4746, '上海汽车城', '31.291581', '121.18725'
4747, '安亭', '31.294335', '121.168602'
4748, '兆丰路', '31.294667', '121.15683'
4749, '光明路', '31.302141', '121.123997'
4750, '花桥', '31.304845', '121.110706'
4751, '龙道浜', '31.409347', '120.611294'
4752, '张庄', '31.403822', '120.604162'
4753, '姚祥', '31.39625', '120.604723'
4754, '活力岛', '31.380688', '120.606641'
4755, '孙武纪念园', '31.368325', '120.609489'
4756, '平泷路西', '31.350248', '120.609244'
4757, '苏锦', '31.342743', '120.611576'
4758, '苏州火车站', '31.3364', '120.617057'
4759, '北寺塔', '31.327014', '120.625988'
4760, '察院场', '31.317579', '120.627681'
4761, '乐桥', '31.31249', '120.628774'
4762, '三元坊', '31.304027', '120.63004'
4763, '南门', '31.297807', '120.631057'
4764, '人民桥南', '31.290432', '120.632125'
4765, '团结桥', '31.282509', '120.633625'
4766, '宝带路', '31.273127', '120.635091'
4767, '石湖东路', '31.25893', '120.636146'
4768, '红庄', '31.242435', '120.635171'
4769, '清树湾', '31.227144', '120.639141'
4770, '花港', '31.20943', '120.639488'
4771, '江陵西路', '31.183864', '120.646361'
4772, '江兴西路', '31.175453', '120.638983'
4773, '流虹路', '31.168762', '120.62546'
4774, '笠泽路', '31.160906', '120.622343'
4775, '顾家荡', '31.151829', '120.621014'
4776, '苏州湾东', '31.142795', '120.622119'
4777, '松陵大道', '31.137519', '120.63032'
4778, '吴江人民广场', '31.138861', '120.650068'
4779, '吴江汽车站', '31.142704', '120.669683'
4780, '庞金路', '31.143228', '120.685844'
4781, '同里', '31.143601', '120.706479'
4782, '木渎', '31.280808', '120.524885'
4783, '金枫路', '31.28209', '120.536099'
4784, '汾湖路', '31.2837', '120.548549'
4785, '玉山路', '31.289244', '120.556003'
4786, '苏州乐园', '31.299593', '120.555642'
4787, '塔园路', '31.305766', '120.563236'
4788, '滨河路', '31.306682', '120.572682'
4789, '西环路', '31.307699', '120.583452'
4790, '桐泾北路', '31.309444', '120.597553'
4791, '广济南路', '31.310353', '120.607179'
4792, '养育巷', '31.311357', '120.620416'
4793, '乐桥', '31.31249', '120.628774'
4794, '临顿路', '31.31394', '120.636949'
4795, '相门', '31.315637', '120.645023'
4796, '东环路', '31.317955', '120.656413'
4797, '中央公园', '31.319428', '120.666231'
4798, '星海广场', '31.321281', '120.677398'
4799, '东方之门', '31.322825', '120.686198'
4800, '文化博览中心', '31.329398', '120.71069'
4801, '时代广场', '31.328729', '120.719375'
4802, '星湖街', '31.329506', '120.726817'
4803, '南施街', '31.330741', '120.739541'
4804, '星塘街', '31.331732', '120.750508'
4805, '钟南街', '31.332382', '120.762638'
4806, '钟南街', '31.332382', '120.762638'
4807, '星塘街', '31.331732', '120.750508'
4808, '南施街', '31.330741', '120.739541'
4809, '星湖街', '31.329506', '120.726817'
4810, '时代广场', '31.328729', '120.719375'
4811, '文化博览中心', '31.329398', '120.71069'
4812, '东方之门', '31.322825', '120.686198'
4813, '星海广场', '31.321281', '120.677398'
4814, '中央公园', '31.319428', '120.666231'
4815, '东环路', '31.317955', '120.656413'
4816, '相门', '31.315637', '120.645023'
4817, '临顿路', '31.31394', '120.636949'
4818, '乐桥', '31.31249', '120.628774'
4819, '养育巷', '31.311357', '120.620416'
4820, '广济南路', '31.310353', '120.607179'
4821, '桐泾北路', '31.309444', '120.597553'
4822, '西环路', '31.307699', '120.583452'
4823, '滨河路', '31.306682', '120.572682'
4824, '塔园路', '31.305766', '120.563236'
4825, '苏州乐园', '31.299593', '120.555642'
4826, '玉山路', '31.289244', '120.556003'
4827, '汾湖路', '31.2837', '120.548549'
4828, '金枫路', '31.28209', '120.536099'
4829, '木渎', '31.280808', '120.524885'
4830, '海之韵', '38.916887', '121.721976'
4831, '东海', '38.921317', '121.70922'
4832, '东港', '38.926454', '121.696105'
4833, '会议中心', '38.930861', '121.681409'
4834, '港湾广场', '38.932657', '121.666353'
4835, '中山广场', '38.927382', '121.65045'
4836, '友好广场', '38.925405', '121.644405'
4837, '青泥洼桥', '38.922593', '121.637866'
4838, '一二九街', '38.918863', '121.629651'
4839, '人民广场', '38.916453', '121.617058'
4840, '联合路', '38.919882', '121.60304'
4841, '西安路', '38.915681', '121.593943'
4842, '交通大学', '38.919221', '121.577934'
4843, '辽师大', '38.922445', '121.570117'
4844, '马栏广场', '38.926825', '121.560483'
4845, '湾家', '38.930912', '121.548048'
4846, '红旗西路', '38.933678', '121.539982'
4847, '虹锦路', '38.953197', '121.546669'
4848, '虹港路', '38.961953', '121.549817'
4849, '机场', '38.967936', '121.54598'
4850, '辛寨子', '38.977024', '121.521381'
4851, '河口', '38.849284', '121.520375'
4852, '蔡大岭', '38.856818', '121.500976'
4853, '黄泥川', '38.862241', '121.455288'
4854, '龙王塘', '38.841918', '121.410027'
4855, '塔河湾', '38.829721', '121.348066'
4856, '旅顺', '38.849528', '121.259286'
4857, '铁山', '38.808231', '121.183891'
4858, '旅顺新港', '38.812622', '121.151543'
4859, '河口', '38.849284', '121.520375'
4860, '七贤岭', '38.86285', '121.533578'
4861, '海事大学', '38.872587', '121.540822'
4862, '学苑广场', '38.880972', '121.551918'
4863, '黑石礁', '38.881407', '121.564611'
4864, '大医二院', '38.88804', '121.577888'
4865, '星海广场', '38.89075', '121.589148'
4866, '会展中心', '38.897534', '121.592205'
4867, '富国街', '38.904419', '121.591426'
4868, '西安路', '38.915681', '121.593943'
4869, '兴工街', '38.922888', '121.595184'
4870, '中长街', '38.93073', '121.599248'
4871, '香工街', '38.937825', '121.594482'
4872, '春柳', '38.942007', '121.588954'
4873, '东纬路', '38.962746', '121.586362'
4874, '松江路', '38.975214', '121.58441'
4875, '千山路', '38.984842', '121.587956'
4876, '华南广场', '38.995751', '121.592873'
4877, '华南北', '39.006567', '121.592671'
4878, '华北路', '39.014425', '121.600629'
4879, '大连北站', '39.020338', '121.614253'
4880, '姚家', '39.028678', '121.626047'
4881, '旅顺新港', '38.812622', '121.151543'
4882, '铁山', '38.808231', '121.183891'
4883, '旅顺', '38.849528', '121.259286'
4884, '塔河湾', '38.829721', '121.348066'
4885, '龙王塘', '38.841918', '121.410027'
4886, '黄泥川', '38.862241', '121.455288'
4887, '蔡大岭', '38.856818', '121.500976'
4888, '河口', '38.849284', '121.520375'
4889, '姚家', '39.028678', '121.626047'
4890, '大连北站', '39.020338', '121.614253'
4891, '华北路', '39.014425', '121.600629'
4892, '华南北', '39.006567', '121.592671'
4893, '华南广场', '38.995751', '121.592873'
4894, '千山路', '38.984842', '121.587956'
4895, '松江路', '38.975214', '121.58441'
4896, '东纬路', '38.962746', '121.586362'
4897, '春柳', '38.942007', '121.588954'
4898, '香工街', '38.937825', '121.594482'
4899, '中长街', '38.93073', '121.599248'
4900, '兴工街', '38.922888', '121.595184'
4901, '西安路', '38.915681', '121.593943'
4902, '富国街', '38.904419', '121.591426'
4903, '会展中心', '38.897534', '121.592205'
4904, '星海广场', '38.89075', '121.589148'
4905, '大医二院', '38.88804', '121.577888'
4906, '黑石礁', '38.881407', '121.564611'
4907, '学苑广场', '38.880972', '121.551918'
4908, '海事大学', '38.872587', '121.540822'
4909, '七贤岭', '38.86285', '121.533578'
4910, '河口', '38.849284', '121.520375'
4911, '辛寨子', '38.977024', '121.521381'
4912, '机场', '38.967936', '121.54598'
4913, '虹港路', '38.961953', '121.549817'
4914, '虹锦路', '38.953197', '121.546669'
4915, '红旗西路', '38.933678', '121.539982'
4916, '湾家', '38.930912', '121.548048'
4917, '马栏广场', '38.926825', '121.560483'
4918, '辽师大', '38.922445', '121.570117'
4919, '交通大学', '38.919221', '121.577934'
4920, '西安路', '38.915681', '121.593943'
4921, '联合路', '38.919882', '121.60304'
4922, '人民广场', '38.916453', '121.617058'
4923, '一二九街', '38.918863', '121.629651'
4924, '青泥洼桥', '38.922593', '121.637866'
4925, '友好广场', '38.925405', '121.644405'
4926, '中山广场', '38.927382', '121.65045'
4927, '港湾广场', '38.932657', '121.666353'
4928, '会议中心', '38.930861', '121.681409'
4929, '东港', '38.926454', '121.696105'
4930, '东海', '38.921317', '121.70922'
4931, '海之韵', '38.916887', '121.721976'
4932, '开发区', '39.059694', '121.780911'
4933, '通世泰', '39.074008', '121.773617'
4934, '鸿玮澜山', '39.08794', '121.757859'
4935, '东山路', '39.09781', '121.744086'
4936, '和平路', '39.132947', '117.211249'
4937, '十九局', '39.134876', '121.736782'
4938, '九里', '39.154307', '121.7488'
4939, '金石滩', '39.092547', '122.013019'
4940, '小窑湾', '39.082789', '121.905404'
4941, '双d港', '39.069025', '121.878134'
4942, '保税区', '39.066774', '121.808561'
4943, '开发区', '39.059694', '121.780911'
4944, '金马路', '39.054755', '121.750099'
4945, '大连湾', '39.041418', '121.716252'
4946, '后盐', '39.027202', '121.644248'
4947, '泉水', '39.006671', '121.623326'
4948, '金家街', '38.973605', '121.608067'
4949, '香炉礁', '38.934325', '121.610225'
4950, '大连火车站', '38.928894', '121.636959'
4951, '大连火车站', '38.928894', '121.636959'
4952, '香炉礁', '38.934325', '121.610225'
4953, '金家街', '38.973605', '121.608067'
4954, '泉水', '39.006671', '121.623326'
4955, '后盐', '39.027202', '121.644248'
4956, '大连湾', '39.041418', '121.716252'
4957, '金马路', '39.054755', '121.750099'
4958, '开发区', '39.059694', '121.780911'
4959, '保税区', '39.066774', '121.808561'
4960, '九里', '39.154307', '121.7488'
4961, '十九局', '39.134876', '121.736782'
4962, '和平路', '39.113522', '121.731805'
4963, '东山路', '39.09781', '121.744086'
4964, '鸿玮澜山', '39.08794', '121.757859'
4965, '通世泰', '39.074008', '121.773617'
4966, '开发区', '39.059694', '121.780911'
4967, '金马路', '32.077876', '118.912541'
4968, '大连湾', '39.041418', '121.716252'
4969, '后盐', '39.027202', '121.644248'
4970, '泉水', '39.006671', '121.623326'
4971, '金家街', '38.973605', '121.608067'
4972, '香炉礁', '38.934325', '121.610225'
4973, '大连火车站', '38.928894', '121.636959'
4974, '保税区', '39.066774', '121.808561'
4975, '开发区', '39.059694', '121.780911'
4976, '金马路', '39.054755', '121.750099'
4977, '大连湾', '39.041418', '121.716252'
4978, '后盐', '39.027202', '121.644248'
4979, '泉水', '39.006671', '121.623326'
4980, '金家街', '38.973605', '121.608067'
4981, '香炉礁', '38.934325', '121.610225'
4982, '大连火车站', '38.928894', '121.636959'
4983, '大连火车站', '38.928894', '121.636959'
4984, '香炉礁', '38.934325', '121.610225'
4985, '金家街', '38.973605', '121.608067'
4986, '泉水', '39.006671', '121.623326'
4987, '后盐', '39.027202', '121.644248'
4988, '大连湾', '39.041418', '121.716252'
4989, '金马路', '39.054755', '121.750099'
4990, '开发区', '39.059694', '121.780911'
4991, '通世泰', '39.074008', '121.773617'
4992, '鸿玮澜山', '39.08794', '121.757859'
4993, '东山路', '39.09781', '121.744086'
4994, '和平路', '39.132947', '117.211249'
4995, '十九局', '39.134876', '121.736782'
4996, '九里', '39.154307', '121.7488'
4997, '九里', '39.154307', '121.7488'
4998, '十九局', '39.134876', '121.736782'
4999, '和平路', '39.132947', '117.211249'
5000, '东山路', '39.09781', '121.744086'
5001, '鸿玮澜山', '39.08794', '121.757859'
5002, '通世泰', '39.074008', '121.773617'
5003, '开发区', '39.059694', '121.780911'
5004, '大连火车站', '38.928894', '121.636959'
5005, '香炉礁', '38.934325', '121.610225'
5006, '金家街', '38.973605', '121.608067'
5007, '泉水', '39.006671', '121.623326'
5008, '后盐', '39.027202', '121.644248'
5009, '大连湾', '39.041418', '121.716252'
5010, '金马路', '39.054755', '121.750099'
5011, '开发区', '39.059694', '121.780911'
5012, '保税区', '39.066774', '121.808561'
5013, '双d港', '39.069025', '121.878134'
5014, '小窑湾', '39.082789', '121.905404'
5015, '金石滩', '39.092547', '122.013019'
5016, '红嘴子', '43.795997', '125.333749'
5017, '华庆路', '43.805893', '125.334045'
5018, '市政府', '43.825126', '125.332708'
5019, '卫星广场', '43.838574', '125.331666'
5020, '繁荣路', '43.847101', '125.332293'
5021, '工农广场', '43.85693', '125.332149'
5022, '东北师大', '43.835614', '125.436017'
5023, '解放大路', '43.883985', '125.330331'
5024, '人民广场', '43.894912', '125.331206'
5025, '胜利公园', '43.905837', '125.330946'
5026, '长春站北', '43.919797', '125.330332'
5027, '一匡街', '43.931072', '125.330839'
5028, '庆丰路', '43.942965', '125.330802'
5029, '北环城路', '43.95426', '125.33168'
5030, '北环城路', '43.95426', '125.33168'
5031, '庆丰路', '43.942965', '125.330802'
5032, '一匡街', '43.931072', '125.330839'
5033, '长春站北', '43.919797', '125.330332'
5034, '胜利公园', '43.905837', '125.330946'
5035, '人民广场', '43.894912', '125.331206'
5036, '解放大路', '43.883985', '125.330331'
5037, '东北师大', '43.835614', '125.436017'
5038, '工农广场', '43.85693', '125.332149'
5039, '繁荣路', '43.847101', '125.332293'
5040, '卫星广场', '43.838574', '125.331666'
5041, '市政府', '43.825126', '125.332708'
5042, '华庆路', '43.805893', '125.334045'
5043, '红嘴子', '43.795997', '125.333749'
5044, '长春站', '43.915105', '125.327959'
5045, '辽宁路', '43.915034', '125.321286'
5046, '西安桥', '43.901014', '125.306772'
5047, '南昌路', '43.896274', '125.303404'
5048, '朝阳桥', '43.890469', '125.299176'
5049, '解放桥', '43.883016', '125.29379'
5050, '湖西桥', '43.876114', '125.288808'
5051, '宽平桥', '43.869175', '125.280569'
5052, '抚松路', '43.864281', '125.274605'
5053, '南湖大路', '43.85731', '125.268512'
5054, '湖光路', '43.850784', '125.273141'
5055, '硅谷大街', '43.839551', '125.2848'
5056, '前进', '43.838667', '125.292705'
5057, '前进大街', '43.838615', '125.299784'
5058, '卫明街', '43.838558', '125.3093'
5059, '卫光街', '43.838526', '125.322248'
5060, '卫星广场', '43.838574', '125.331666'
5061, '亚泰大街', '43.838289', '125.345987'
5062, '伊通河', '43.838591', '125.356821'
5063, '临河街', '43.839058', '125.373004'
5064, '仙台大街', '43.839485', '125.386145'
5065, '会展中心', '43.839755', '125.397469'
5066, '世纪广场', '43.84314', '125.409398'
5067, '中医药大学', '43.840641', '125.427688'
5068, '东北师大', '43.835614', '125.436017'
5069, '华桥外院博学路', '43.827458', '125.445908'
5070, '农博园', '43.820355', '125.451568'
5071, '净月公园', '43.808973', '125.457405'
5072, '紫杉路', '43.798606', '125.44668'
5073, '福祉路', '43.790984', '125.446607'
5074, '滑雪场', '43.782205', '125.456084'
5075, '长影世纪城', '43.777288', '125.456929'
5076, '车场', '43.801552', '125.37268'
5077, '南四环', '43.813119', '125.372285'
5078, '南三环', '43.823346', '125.372015'
5079, '世荣路', '43.831119', '125.371893'
5080, '卫星路', '43.838454', '125.371689'
5081, '北海路', '43.847767', '125.371592'
5082, '东南湖大路', '43.856445', '125.371405'
5083, '浦东路', '43.863155', '125.371265'
5084, '自由大路', '43.869758', '125.371121'
5085, '公平路', '43.87794', '125.370928'
5086, '吉林大路', '43.887237', '125.370789'
5087, '东大桥', '43.905937', '125.363683'
5088, '伪皇宫', '43.911504', '125.358721'
5089, '北亚泰大街', '43.918097', '125.344384'
5090, '长春站北', '43.919797', '125.330332'
5091, '长影世纪城', '43.777288', '125.456929'
5092, '滑雪场', '43.782205', '125.456084'
5093, '福祉路', '43.790984', '125.446607'
5094, '紫杉路', '43.798606', '125.44668'
5095, '净月公园', '43.808973', '125.457405'
5096, '农博园', '43.820355', '125.451568'
