apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,precipType,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
17.25,,2018-11-02 19:00:00,9.99,0.62,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.25,1541156400,0.0,10.01,76.0,8.0,3.57
16.96,,2018-11-02 20:00:00,9.28,0.61,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.96,1541160000,0.0,10.01,80.0,8.0,4.01
16.96,,2018-11-02 21:00:00,9.99,0.64,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.96,1541163600,0.0,10.01,76.0,,3.57
17.25,,2018-11-02 22:00:00,10.28,0.64,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.25,1541167200,0.0,10.01,76.0,10.0,3.28
16.96,,2018-11-02 23:00:00,10.28,0.65,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.96,1541170800,0.0,10.01,71.0,,3.29
17.25,,2018-11-03 00:00:00,10.57,0.65,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.25,1541174400,0.0,10.01,60.0,8.0,2.82
16.54,,2018-11-03 01:00:00,11.57,0.72,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.54,1541178000,0.0,10.01,50.0,,2.69
16.54,,2018-11-03 02:00:00,11.57,0.72,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.54,1541181600,0.0,10.01,37.0,,2.42
16.54,0.19,2018-11-03 03:00:00,12.28,0.76,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.54,1541185200,0.0,10.01,27.0,,2.95
17.25,0.75,2018-11-03 04:00:00,13.28,0.78,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,17.25,1541188800,0.0,10.01,65.0,,2.85
17.25,0.44,2018-11-03 05:00:00,13.28,0.78,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,17.25,1541192400,0.0,10.01,33.0,,2.77
17.25,0.53,2018-11-03 06:00:00,13.0,0.76,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,17.25,1541196000,0.0,10.01,57.0,,3.24
18.25,1.0,2018-11-03 07:00:00,13.99,0.76,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.25,1541199600,0.0,10.01,78.0,,3.53
18.97,0.44,2018-11-03 08:00:00,14.28,0.74,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,18.97,1541203200,1.0,10.01,80.0,,4.58
19.26,0.44,2018-11-03 09:00:00,13.99,0.72,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.26,1541206800,2.0,10.01,90.0,,5.29
18.97,0.19,2018-11-03 10:00:00,14.28,0.74,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,18.97,1541210400,4.0,10.01,93.0,11.0,4.51
18.97,0.19,2018-11-03 11:00:00,14.28,0.74,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,18.97,1541214000,5.0,10.01,97.0,11.0,4.98
19.68,0.37,2018-11-03 12:00:00,14.28,0.71,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.68,1541217600,4.0,10.01,90.0,,5.29
19.68,0.37,2018-11-03 13:00:00,14.99,0.74,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.68,1541221200,4.0,10.01,102.0,,4.52
19.68,0.44,2018-11-03 14:00:00,14.28,0.71,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.68,1541224800,2.0,10.01,87.0,12.0,4.98
19.97,0.44,2018-11-03 15:00:00,13.99,0.69,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.97,1541228400,1.0,10.01,90.0,12.0,4.58
19.97,0.75,2018-11-03 16:00:00,13.99,0.69,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.97,1541232000,0.0,10.01,97.0,,4.27
19.68,0.75,2018-11-03 17:00:00,13.28,0.67,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.68,1541235600,0.0,10.01,94.0,,3.28
18.97,0.44,2018-11-03 18:00:00,13.0,0.68,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,18.97,1541239200,0.0,10.01,99.0,,2.87
18.68,,2018-11-03 19:00:00,13.28,0.71,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.68,1541242800,0.0,10.01,75.0,,2.16
17.97,,2018-11-03 20:00:00,13.99,0.78,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.97,1541246400,0.0,10.01,71.0,,2.29
16.25,,2018-11-03 21:00:00,13.57,0.84,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.25,1541250000,0.0,10.01,78.0,,1.48
16.25,,2018-11-03 22:00:00,13.57,0.84,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,16.25,1541253600,0.0,10.01,60.0,,0.57
15.82,,2018-11-03 23:00:00,13.57,0.86,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.82,1541257200,0.0,10.01,60.0,,0.86
15.54,,2018-11-04 00:00:00,13.57,0.88,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.54,1541260800,0.0,10.01,71.0,8.0,0.86
15.56,,2018-11-04 01:00:00,14.28,0.92,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.54,1541264400,0.0,10.01,80.0,8.0,0.86
15.54,,2018-11-04 02:00:00,13.57,0.88,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.54,1541268000,0.0,10.01,32.0,,0.83
14.82,,2018-11-04 03:00:00,13.57,0.92,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,14.82,1541271600,0.0,10.01,22.0,,1.17
14.54,,2018-11-04 04:00:00,13.57,0.94,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,14.54,1541275200,0.0,10.01,18.0,,1.42
14.82,,2018-11-04 05:00:00,13.86,0.94,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,14.82,1541278800,0.0,10.01,8.0,,2.08
15.6,,2018-11-04 06:00:00,14.57,0.94,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,15.54,1541282400,0.0,8.58,8.0,,2.08
15.98,,2018-11-04 07:00:00,15.28,0.97,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,15.82,1541286000,,7.15,19.0,,1.8
19.13,0.44,2018-11-04 08:00:00,16.28,0.84,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,18.97,1541289600,1.0,10.01,53.0,,2.26
19.97,0.44,2018-11-04 09:00:00,15.28,0.74,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.97,1541293200,2.0,10.01,84.0,,3.96
20.97,0.53,2018-11-04 10:00:00,15.28,0.7,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.97,1541296800,3.0,10.01,87.0,8.99,3.11
21.97,0.35,2018-11-04 11:00:00,15.28,0.66,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,21.97,1541300400,4.0,10.01,89.0,8.99,3.46
22.26,0.53,2018-11-04 12:00:00,14.99,0.64,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,22.26,1541304000,4.0,10.01,86.0,8.99,4.23
21.68,0.75,2018-11-04 13:00:00,14.99,0.66,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,21.68,1541307600,3.0,10.01,92.0,10.0,4.86
21.68,0.75,2018-11-04 14:00:00,14.99,0.66,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,21.68,1541311200,2.0,10.01,87.0,10.0,4.05
21.4,0.75,2018-11-04 15:00:00,14.99,0.67,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,21.4,1541314800,1.0,10.01,82.0,10.0,4.86
20.68,0.53,2018-11-04 16:00:00,13.99,0.66,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,20.68,1541318400,0.0,10.01,77.0,10.0,5.28
19.97,0.26,2018-11-04 17:00:00,13.28,0.65,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,19.97,1541322000,0.0,10.01,84.0,11.0,4.94
19.68,,2018-11-04 18:00:00,14.28,0.71,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,19.68,1541325600,0.0,10.01,84.0,10.0,4.94
19.68,,2018-11-04 20:00:00,13.86,0.69,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,19.68,1541332800,0.0,10.01,97.0,,3.99
18.97,,2018-11-04 21:00:00,14.57,0.76,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.97,1541336400,0.0,10.01,90.0,,4.01
18.99,,2018-11-04 22:00:00,15.28,0.79,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.97,1541340000,0.0,10.01,86.0,,3.28
19.09,,2018-11-04 23:00:00,15.99,0.83,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.97,1541343600,0.0,10.01,101.0,,2.92
18.81,,2018-11-05 00:00:00,15.99,0.84,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.68,1541347200,0.0,,,,
19.13,,2018-11-05 01:00:00,16.28,0.84,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.97,1541350800,0.0,10.01,90.0,,2.29
18.17,,2018-11-05 02:00:00,16.28,0.9,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.97,1541354400,0.0,10.01,55.0,,2.17
17.85,,2018-11-05 03:00:00,16.0,0.9,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.68,1541358000,0.0,10.01,48.0,,1.67
18.17,,2018-11-05 04:00:00,16.28,0.9,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.97,1541361600,0.0,10.01,27.0,,1.43
18.17,,2018-11-05 05:00:00,16.28,0.9,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,17.97,1541365200,0.0,10.01,37.0,,2.26
18.85,,2018-11-05 06:00:00,16.28,0.86,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,18.68,1541368800,0.0,10.01,43.0,,3.25
19.13,0.75,2018-11-05 07:00:00,16.28,0.84,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.97,1541372400,0.0,10.01,60.0,,3.19
19.13,0.75,2018-11-05 08:00:00,16.28,0.84,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.97,1541376000,1.0,10.01,54.0,,3.96
19.4,0.93,2018-11-05 09:00:00,16.28,0.83,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.26,1541379600,2.0,10.01,60.0,,4.29
20.33,1.0,2018-11-05 10:00:00,15.99,0.77,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,20.26,1541383200,3.0,10.01,46.0,,3.96
21.07,0.84,2018-11-05 11:00:00,16.28,0.75,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,20.97,1541386800,3.0,10.01,57.0,,3.99
21.35,0.93,2018-11-05 12:00:00,16.28,0.73,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,21.26,1541390400,3.0,10.01,67.0,,4.27
21.98,0.84,2018-11-05 13:00:00,15.56,0.67,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,21.97,1541394000,3.0,10.01,67.0,,4.27
22.06,0.77,2018-11-05 14:00:00,16.28,0.7,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,21.97,1541397600,2.0,10.01,74.0,10.0,3.57
21.77,0.84,2018-11-05 15:00:00,16.28,0.71,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,21.68,1541401200,1.0,10.01,96.0,8.99,4.84
20.79,0.84,2018-11-05 16:00:00,16.28,0.76,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,20.68,1541404800,0.0,10.01,79.0,8.99,4.79
20.09,1.0,2018-11-05 17:00:00,16.28,0.79,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,19.97,1541408400,0.0,10.01,87.0,10.0,5.27
19.91,0.84,2018-11-05 18:00:00,16.99,0.85,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.68,1541412000,0.0,10.01,85.0,10.0,5.66
19.91,1.0,2018-11-05 19:00:00,16.99,0.85,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,19.68,1541415600,0.0,10.01,84.0,11.0,5.22
19.87,1.0,2018-11-05 20:00:00,16.71,0.83,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,19.68,1541419200,0.0,10.01,80.0,12.0,5.29
19.19,1.0,2018-11-05 21:00:00,16.71,0.87,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.97,1541422800,0.0,10.01,80.0,,4.29
18.5,1.0,2018-11-05 22:00:00,16.71,0.91,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.25,1541426400,0.0,10.01,66.0,8.99,4.24
18.12,1.0,2018-11-05 23:00:00,16.0,0.88,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1541430000,0.0,10.01,71.0,,5.0
18.12,1.0,2018-11-06 00:00:00,16.0,0.88,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1541433600,0.0,10.01,67.0,,4.27
18.12,1.0,2018-11-06 01:00:00,16.0,0.88,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.97,1541437200,0.0,10.01,64.0,,4.27
18.12,0.82,2018-11-06 02:00:00,16.0,0.88,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,17.97,1541440800,0.0,10.01,73.0,8.99,3.25
17.97,0.82,2018-11-06 03:00:00,14.71,0.81,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,17.97,1541444400,0.0,10.01,80.0,,4.29
17.97,0.82,2018-11-06 04:00:00,14.71,0.81,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,17.97,1541448000,0.0,10.01,71.0,,4.29
17.97,0.82,2018-11-06 05:00:00,13.99,0.78,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,17.97,1541451600,0.0,10.01,80.0,10.0,4.29
17.97,0.82,2018-11-06 06:00:00,13.99,0.78,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,17.97,1541455200,0.0,10.01,73.0,,4.99
18.25,0.82,2018-11-06 07:00:00,13.28,0.73,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.25,1541458800,0.0,10.01,64.0,,4.27
18.97,0.82,2018-11-06 08:00:00,13.0,0.68,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.97,1541462400,1.0,10.01,71.0,,4.29
18.97,0.82,2018-11-06 09:00:00,13.0,0.68,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.97,1541466000,2.0,10.01,83.0,10.0,5.27
19.26,0.82,2018-11-06 10:00:00,13.28,0.68,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.26,1541469600,3.0,10.01,90.0,10.0,5.29
19.26,0.82,2018-11-06 11:00:00,14.28,0.73,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.26,1541473200,3.0,10.01,93.0,11.0,5.27
19.97,0.82,2018-11-06 12:00:00,14.99,0.73,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.97,1541476800,3.0,10.01,101.0,10.0,4.29
19.68,0.82,2018-11-06 13:00:00,14.57,0.72,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.68,1541480400,3.0,10.01,95.0,8.99,4.66
19.27,0.82,2018-11-06 14:00:00,15.28,0.78,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.26,1541484000,2.0,10.01,80.0,11.0,4.72
19.97,0.82,2018-11-06 15:00:00,15.28,0.74,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.97,1541487600,1.0,10.01,101.0,,4.29
18.68,0.82,2018-11-06 16:00:00,14.99,0.79,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.68,1541491200,0.0,10.01,90.0,,4.07
18.68,1.0,2018-11-06 17:00:00,14.99,0.79,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.68,1541494800,0.0,10.01,92.0,10.0,3.37
18.71,1.0,2018-11-06 18:00:00,15.28,0.81,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.68,1541498400,0.0,10.01,116.0,10.0,3.32
18.68,1.0,2018-11-06 19:00:00,14.28,0.76,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.68,1541502000,0.0,10.01,96.0,,2.66
19.68,0.93,2018-11-06 20:00:00,14.57,0.72,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.68,1541505600,0.0,10.01,101.0,,3.0
19.68,0.84,2018-11-06 21:00:00,14.57,0.72,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,19.68,1541509200,0.0,10.01,96.0,,2.66
19.03,0.82,2018-11-06 22:00:00,15.57,0.81,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.97,1541512800,0.0,10.01,110.0,,2.29
19.17,0.82,2018-11-06 23:00:00,16.57,0.86,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.97,1541516400,0.0,10.01,93.0,,2.0
19.23,1.0,2018-11-07 01:00:00,16.99,0.88,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.97,1541523600,0.0,7.85,112.0,,2.22
19.23,0.75,2018-11-07 02:00:00,16.99,0.88,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.97,1541527200,0.0,7.85,4.0,,1.25
18.59,0.75,2018-11-07 03:00:00,17.28,0.94,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.25,1541530800,0.0,5.73,40.0,,1.62
18.59,0.75,2018-11-07 04:00:00,17.28,0.94,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.25,1541534400,0.0,5.36,13.0,,1.34
18.71,0.66,2018-11-07 05:00:00,18.0,0.98,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.25,1541538000,0.0,5.01,35.0,,1.4
18.71,0.66,2018-11-07 06:00:00,18.0,0.98,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.25,1541541600,0.0,3.57,110.0,,0.86
18.71,0.84,2018-11-07 07:00:00,18.0,0.98,fog,31.213,121.445,rain,xujiahui_meo,Foggy,18.25,1541545200,0.0,2.49,140.0,,0.57
19.38,0.84,2018-11-07 08:00:00,18.0,0.94,fog,31.213,121.445,rain,xujiahui_meo,Foggy,18.97,1541548800,1.0,2.93,170.0,,0.57
19.42,0.84,2018-11-07 09:00:00,18.28,0.96,fog,31.213,121.445,rain,xujiahui_meo,Foggy,18.97,1541552400,2.0,2.64,178.0,,1.95
19.42,1.0,2018-11-07 10:00:00,18.28,0.96,fog,31.213,121.445,rain,xujiahui_meo,Foggy,18.97,1541556000,3.0,2.57,155.0,,2.16
19.42,0.84,2018-11-07 11:00:00,18.28,0.96,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,18.97,1541559600,3.0,3.22,226.0,,2.32
18.71,0.84,2018-11-07 12:00:00,18.0,0.98,fog,31.213,121.445,rain,xujiahui_meo,Foggy,18.25,1541563200,3.0,3.14,278.0,,2.72
18.59,1.0,2018-11-07 13:00:00,17.28,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.25,1541566800,3.0,3.57,259.0,,3.48
18.59,1.0,2018-11-07 14:00:00,17.28,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.25,1541570400,2.0,4.3,263.0,,3.63
18.59,1.0,2018-11-07 15:00:00,17.28,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,18.25,1541574000,1.0,4.57,281.0,,4.01
17.87,1.0,2018-11-07 16:00:00,16.99,0.97,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.54,1541577600,0.0,4.51,247.0,,3.63
17.6,1.0,2018-11-07 17:00:00,16.99,0.98,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,17.25,1541581200,0.0,3.22,260.0,,3.0
17.28,1.0,2018-11-07 18:00:00,16.71,0.98,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.96,1541584800,0.0,4.15,274.0,,4.23
17.22,1.0,2018-11-07 19:00:00,16.28,0.96,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.96,1541588400,0.0,3.64,315.0,,2.58
17.17,1.0,2018-11-07 20:00:00,16.0,0.94,fog,31.213,121.445,rain,xujiahui_meo,Foggy,16.96,1541592000,0.0,2.86,251.0,,3.89
17.17,1.0,2018-11-07 21:00:00,16.0,0.94,fog,31.213,121.445,rain,xujiahui_meo,Foggy,16.96,1541595600,0.0,2.93,254.0,,3.96
16.5,1.0,2018-11-07 22:00:00,16.0,0.98,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.25,1541599200,0.0,4.15,263.0,,3.25
16.5,1.0,2018-11-07 23:00:00,16.0,0.98,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.25,1541602800,0.0,5.71,292.0,,2.56
16.5,1.0,2018-11-08 00:00:00,16.0,0.98,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.25,1541606400,0.0,6.0,245.0,,3.95
16.39,1.0,2018-11-08 01:00:00,15.28,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,16.25,1541610000,0.0,5.29,264.0,,3.96
16.07,1.0,2018-11-08 02:00:00,15.0,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,15.97,1541613600,0.0,5.01,280.0,,4.16
15.4,1.0,2018-11-08 03:00:00,15.0,0.98,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,15.25,1541617200,0.0,5.01,278.0,,3.71
14.62,1.0,2018-11-08 04:00:00,14.28,0.98,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,14.54,1541620800,0.0,5.71,281.0,,5.0
13.56,1.0,2018-11-08 05:00:00,13.54,1.0,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,13.54,1541624400,0.0,6.0,260.0,,4.72
13.26,1.0,2018-11-08 06:00:00,13.26,1.0,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,13.26,1541628000,0.0,7.15,270.0,,4.29
13.26,1.0,2018-11-08 07:00:00,12.28,0.94,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,13.26,1541631600,0.0,8.58,263.0,,4.27
13.26,1.0,2018-11-08 08:00:00,11.99,0.92,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,13.26,1541635200,1.0,10.01,281.0,,5.0
13.26,1.0,2018-11-08 09:00:00,11.28,0.88,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,13.26,1541638800,2.0,10.01,270.0,,6.0
13.26,1.0,2018-11-08 10:00:00,10.99,0.86,cloudy,31.213,121.445,rain,xujiahui_meo,Overcast,13.26,1541642400,3.0,10.01,284.0,,6.55
12.54,1.0,2018-11-08 11:00:00,9.99,0.85,wind,31.213,121.445,rain,xujiahui_meo,Breezy and Overcast,12.54,1541646000,3.0,10.01,287.0,,6.98
12.25,1.0,2018-11-08 12:00:00,9.0,0.81,wind,31.213,121.445,rain,xujiahui_meo,Breezy and Overcast,12.25,1541649600,3.0,10.01,281.0,,8.28
12.25,0.82,2018-11-08 13:00:00,9.71,0.84,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,12.25,1541653200,3.0,10.01,281.0,10.0,5.86
12.25,0.66,2018-11-08 14:00:00,9.71,0.84,wind,31.213,121.445,rain,xujiahui_meo,Breezy and Mostly Cloudy,12.25,1541656800,2.0,10.01,290.0,10.0,8.57
12.97,0.44,2018-11-08 15:00:00,9.0,0.77,wind,31.213,121.445,rain,xujiahui_meo,Breezy and Partly Cloudy,12.97,1541660400,1.0,10.01,283.0,14.0,7.26
12.97,0.19,2018-11-08 16:00:00,8.01,0.72,clear-day,31.213,121.445,rain,xujiahui_meo,Clear,12.97,1541664000,0.0,10.01,281.0,,7.0
12.97,0.26,2018-11-08 17:00:00,6.99,0.67,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,12.97,1541667600,0.0,10.01,290.0,,6.29
11.96,0.26,2018-11-08 18:00:00,6.71,0.7,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,11.96,1541671200,0.0,10.01,281.0,,5.29
11.96,0.19,2018-11-08 19:00:00,7.43,0.74,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,11.96,1541674800,0.0,10.01,286.0,,4.56
11.25,0.75,2018-11-08 20:00:00,6.99,0.75,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,11.25,1541678400,0.0,10.01,297.0,,4.98
10.96,0.75,2018-11-08 21:00:00,6.0,0.71,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,10.96,1541682000,0.0,10.01,293.0,,3.99
9.15,,2018-11-08 22:00:00,6.0,0.76,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,9.96,1541685600,0.0,10.01,273.0,,2.0
8.47,,2018-11-08 23:00:00,6.71,0.8,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,9.96,1541689200,0.0,10.01,277.0,,3.0
8.95,,2018-11-09 00:00:00,6.71,0.8,clear-night,31.213,121.445,rain,xujiahui_meo,Clear,9.96,1541692800,0.0,10.01,273.0,,2.25
9.02,0.44,2018-11-09 01:00:00,6.99,0.82,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,9.96,1541696400,0.0,10.01,235.0,,2.17
9.16,0.75,2018-11-09 02:00:00,7.72,0.86,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,9.96,1541700000,0.0,10.01,264.0,,1.98
8.66,0.53,2018-11-09 03:00:00,8.01,0.88,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,9.96,1541703600,0.0,10.01,276.0,,2.69
8.32,0.75,2018-11-09 04:00:00,8.01,0.92,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,9.25,1541707200,0.0,10.01,263.0,,2.0
9.14,0.44,2018-11-09 05:00:00,7.72,0.86,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Partly Cloudy,9.96,1541710800,0.0,10.01,281.0,,2.0
7.89,0.75,2018-11-09 06:00:00,7.28,0.87,partly-cloudy-night,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,9.25,1541714400,0.0,7.85,245.0,,2.57
8.11,0.75,2018-11-09 07:00:00,8.01,0.92,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,9.25,1541718000,0.0,7.0,247.0,,2.26
11.68,0.75,2018-11-09 08:00:00,8.01,0.78,partly-cloudy-day,31.213,121.445,rain,xujiahui_meo,Mostly Cloudy,11.68,1541721600,1.0,7.44,262.0,,2.22
