,apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,precipType,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
5,-7.12,,2018-12-17 05:00:00,-14.95,0.53,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1544994000,0.0,10.01,170.0,,1.0
6,-8.12,,2018-12-17 06:00:00,-14.96,0.58,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1544997600,0.0,10.01,,,0.0
7,-8.12,,2018-12-17 07:00:00,-14.96,0.58,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1545001200,0.0,10.01,,,0.0
8,-7.12,,2018-12-17 08:00:00,-12.99,0.63,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545004800,,10.01,,,
9,-0.11,,2018-12-17 09:00:00,-10.98,0.44,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1545008400,,10.01,0.0,,1.0
10,3.89,,2018-12-17 10:00:00,-14.93,0.24,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1545012000,,10.01,0.0,,1.0
11,4.38,,2018-12-17 11:00:00,-15.92,0.19,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1545015600,,10.01,341.0,,2.0
12,7.88,,2018-12-17 12:00:00,-15.92,0.17,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1545019200,,10.01,,,
13,5.5,,2018-12-17 13:00:00,-17.92,0.13,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,8.88,1545022800,,10.01,281.0,12.0,7.0
14,6.77,,2018-12-17 14:00:00,-17.92,0.12,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,9.87,1545026400,,10.01,300.0,12.0,7.0
15,5.5,,2018-12-17 15:00:00,-17.92,0.13,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,8.88,1545030000,,10.01,300.0,14.0,7.0
16,4.94,,2018-12-17 16:00:00,-16.93,0.15,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1545033600,,10.01,210.0,14.0,5.0
17,4.75,,2018-12-17 17:00:00,-17.92,0.15,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1545037200,0.0,10.01,191.0,,3.0
18,4.16,,2018-12-17 18:00:00,-16.93,0.16,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1545040800,0.0,10.01,200.0,,4.01
19,2.93,,2018-12-17 19:00:00,-15.92,0.19,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1545044400,0.0,10.01,191.0,,4.01
20,2.36,,2018-12-17 20:00:00,-15.92,0.2,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1545048000,0.0,10.01,180.0,,3.0
21,2.36,,2018-12-17 21:00:00,-15.92,0.2,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1545051600,0.0,10.01,191.0,,3.0
22,-6.05,,2018-12-17 22:00:00,-13.97,0.4,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545055200,0.0,10.01,191.0,,3.0
23,-3.11,,2018-12-17 23:00:00,-12.98,0.46,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1545058800,0.0,10.01,,,
0,-9.59,,2018-12-18 00:00:00,-13.98,0.54,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545062400,0.0,10.01,60.0,,2.0
1,-10.76,,2018-12-18 01:00:00,-13.98,0.58,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545066000,0.0,10.01,60.0,,2.0
2,-10.76,,2018-12-18 02:00:00,-12.99,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545069600,0.0,10.01,11.0,,2.0
3,-7.12,,2018-12-18 03:00:00,-12.99,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545073200,0.0,10.01,341.0,,1.0
4,-8.12,,2018-12-18 04:00:00,-12.99,0.68,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1545076800,0.0,10.01,341.0,,1.0
5,-10.76,,2018-12-18 05:00:00,-12.99,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545080400,0.0,10.01,290.0,,2.0
6,-8.42,,2018-12-18 06:00:00,-11.97,0.58,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545084000,0.0,10.01,341.0,,2.0
7,-11.92,,2018-12-18 07:00:00,-11.98,0.74,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1545087600,0.0,10.01,41.0,,2.0
8,-10.76,,2018-12-18 08:00:00,-12.99,0.63,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545091200,,10.01,350.0,,2.0
9,-2.59,,2018-12-18 09:00:00,-11.96,0.4,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1545094800,,10.01,120.0,,2.0
10,3.22,,2018-12-18 10:00:00,-12.97,0.26,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1545098400,,10.01,320.0,,2.0
11,5.96,,2018-12-18 11:00:00,-13.96,0.2,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1545102000,,10.01,350.0,,3.0
12,7.43,,2018-12-18 12:00:00,-15.92,0.15,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,9.87,1545105600,,10.01,320.0,,5.0
13,6.19,,2018-12-18 13:00:00,-15.92,0.16,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1545109200,,10.01,0.0,,5.0
14,6.62,,2018-12-18 14:00:00,-15.92,0.16,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1545112800,,10.01,50.0,,4.01
15,7.16,,2018-12-18 15:00:00,-15.92,0.16,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1545116400,,10.01,60.0,,3.0
16,6.72,,2018-12-18 16:00:00,-15.92,0.17,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1545120000,,10.01,50.0,,2.0
17,3.89,,2018-12-18 17:00:00,-15.92,0.22,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1545123600,0.0,10.01,20.0,,1.0
18,-0.11,,2018-12-18 18:00:00,-13.97,0.34,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1545127200,0.0,10.01,20.0,,1.0
19,-2.12,,2018-12-18 19:00:00,-13.97,0.4,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545130800,0.0,10.01,0.0,,1.0
20,-6.08,,2018-12-18 20:00:00,-13.97,0.43,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1545134400,0.0,10.01,0.0,,2.0
21,-5.12,,2018-12-18 21:00:00,-12.98,0.54,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545138000,0.0,10.01,,,0.0
22,-4.11,,2018-12-18 22:00:00,-11.97,0.54,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1545141600,0.0,10.01,80.0,,1.0
23,-6.12,,2018-12-18 23:00:00,-12.99,0.58,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545145200,0.0,10.01,41.0,,1.0
0,-9.59,,2018-12-19 00:00:00,-12.99,0.58,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545148800,0.0,10.01,11.0,,2.0
1,-7.12,,2018-12-19 01:00:00,-12.99,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545152400,0.0,10.01,50.0,,1.0
2,-7.12,,2018-12-19 02:00:00,-12.99,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545156000,0.0,10.01,,,0.0
3,-9.59,,2018-12-19 03:00:00,-11.98,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545159600,0.0,10.01,341.0,,2.0
4,-9.59,,2018-12-19 04:00:00,-11.98,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545163200,0.0,10.01,320.0,,2.0
5,-9.59,,2018-12-19 05:00:00,-11.98,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545166800,0.0,10.01,330.0,,2.0
6,-9.59,,2018-12-19 06:00:00,-11.98,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545170400,0.0,10.01,341.0,,2.0
7,-12.06,,2018-12-19 07:00:00,-11.98,0.68,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545174000,0.0,10.01,341.0,,3.0
8,-11.92,,2018-12-19 08:00:00,-12.99,0.68,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1545177600,,10.01,350.0,,2.0
9,-4.93,,2018-12-19 09:00:00,-9.98,0.55,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545181200,,10.01,350.0,,2.0
10,-1.26,,2018-12-19 10:00:00,-11.96,0.35,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1545184800,,10.01,311.0,,3.0
11,3.22,,2018-12-19 11:00:00,-11.96,0.28,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1545188400,,10.01,350.0,,2.0
12,6.72,,2018-12-19 12:00:00,-10.97,0.25,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1545192000,,10.01,30.0,,2.0
13,7.88,,2018-12-19 13:00:00,-10.97,0.23,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1545195600,,10.01,11.0,,2.0
14,9.87,,2018-12-19 14:00:00,-11.96,0.2,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,9.87,1545199200,,10.01,,,
15,7.88,,2018-12-19 15:00:00,-11.96,0.22,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1545202800,,10.01,0.0,,2.0
16,6.72,,2018-12-19 16:00:00,-11.96,0.23,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1545206400,,10.01,11.0,,2.0
17,2.07,,2018-12-19 17:00:00,-11.96,0.3,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1545210000,0.0,10.01,20.0,,2.0
18,-3.78,,2018-12-19 18:00:00,-11.96,0.44,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545213600,0.0,10.01,20.0,,2.0
19,-1.14,,2018-12-19 19:00:00,-10.98,0.47,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545217200,0.0,10.01,,,0.0
20,-4.11,,2018-12-19 20:00:00,-11.97,0.54,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1545220800,0.0,10.01,,,0.0
21,-4.11,,2018-12-19 21:00:00,-10.98,0.59,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1545224400,0.0,10.01,,,0.0
22,-6.12,,2018-12-19 22:00:00,-11.98,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545228000,0.0,10.01,,,
23,-5.12,,2018-12-19 23:00:00,-10.99,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545231600,0.0,10.01,11.0,,1.0
0,-8.42,,2018-12-20 00:00:00,-10.99,0.63,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545235200,0.0,10.01,350.0,,2.0
1,-6.12,,2018-12-20 01:00:00,-9.99,0.74,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545238800,0.0,10.01,11.0,,1.0
2,-6.12,,2018-12-20 02:00:00,-9.99,0.74,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545242400,0.0,10.01,,,0.0
3,-6.12,,2018-12-20 03:00:00,-9.99,0.74,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545246000,0.0,10.01,350.0,,1.0
4,-8.42,,2018-12-20 04:00:00,-9.98,0.69,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545249600,0.0,10.01,350.0,,2.0
5,-5.12,,2018-12-20 05:00:00,-9.98,0.69,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545253200,0.0,10.01,350.0,,1.0
6,-7.12,,2018-12-20 06:00:00,-10.99,0.74,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545256800,0.0,10.01,350.0,,1.0
7,-9.59,,2018-12-20 07:00:00,-8.97,0.8,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545260400,0.0,10.01,350.0,,2.0
8,-6.12,,2018-12-20 08:00:00,-9.99,0.74,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545264000,,10.01,,,0.0
9,-4.11,,2018-12-20 09:00:00,-7.98,0.74,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1545267600,,10.01,71.0,,1.0
10,-0.11,,2018-12-20 10:00:00,-9.97,0.47,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1545271200,,10.01,71.0,,1.0
11,-0.28,,2018-12-20 11:00:00,-9.97,0.41,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1545274800,,10.01,71.0,,2.0
12,0.89,,2018-12-20 12:00:00,-9.97,0.38,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1545278400,,7.0,71.0,,2.0
13,4.88,,2018-12-20 14:00:00,-9.97,0.33,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1545285600,,5.01,90.0,,1.0
14,4.38,,2018-12-20 15:00:00,-9.97,0.31,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1545289200,,5.01,150.0,,2.0
15,4.38,,2018-12-20 16:00:00,-9.97,0.31,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1545292800,,6.0,150.0,,2.0
16,3.22,,2018-12-20 17:00:00,-9.97,0.33,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1545296400,0.0,7.0,120.0,,2.0
17,2.36,,2018-12-20 18:00:00,-9.97,0.33,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1545300000,0.0,8.0,120.0,,3.0
18,3.22,,2018-12-20 19:00:00,-9.97,0.33,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1545303600,0.0,8.0,120.0,,2.0
19,2.07,,2018-12-20 20:00:00,-8.96,0.39,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1545307200,0.0,8.0,170.0,,2.0
20,2.07,,2018-12-20 21:00:00,-8.96,0.39,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1545310800,0.0,8.0,131.0,,2.0
21,2.07,,2018-12-20 22:00:00,-8.96,0.39,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1545314400,0.0,8.0,120.0,,2.0
22,0.87,,2018-12-20 23:00:00,-9.97,0.44,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1545318000,0.0,10.01,101.0,,1.0
0,-0.11,,2018-12-21 00:00:00,-8.96,0.51,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1545321600,0.0,10.01,101.0,,1.0
1,-2.59,,2018-12-21 01:00:00,-7.97,0.55,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1545325200,0.0,10.01,20.0,,2.0
2,-2.12,,2018-12-21 02:00:00,-7.98,0.64,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545328800,0.0,10.01,,,0.0
3,-6.08,,2018-12-21 03:00:00,-8.97,0.64,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1545332400,0.0,10.01,350.0,,2.0
4,-8.42,,2018-12-21 04:00:00,-9.98,0.69,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545336000,0.0,10.01,0.0,,2.0
5,-5.12,,2018-12-21 05:00:00,-8.97,0.74,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545339600,0.0,10.01,341.0,,1.0
6,-8.42,,2018-12-21 06:00:00,-8.97,0.74,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-5.12,1545343200,0.0,10.01,350.0,,2.0
7,-8.44,,2018-12-21 07:00:00,-8.97,0.69,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-4.11,1545346800,0.0,10.01,330.0,,3.0
8,-9.59,,2018-12-21 08:00:00,-10.99,0.68,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545350400,,10.01,0.0,,2.0
9,-1.45,,2018-12-21 09:00:00,-6.98,0.56,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1545354000,,10.01,0.0,,2.0
10,2.93,,2018-12-21 10:00:00,-9.97,0.31,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1545357600,,10.01,320.0,,4.01
11,5.96,,2018-12-21 11:00:00,-10.97,0.25,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1545361200,,10.01,311.0,,3.0
12,6.62,,2018-12-21 13:00:00,-13.96,0.18,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1545368400,,10.01,330.0,11.0,4.01
13,6.62,,2018-12-21 14:00:00,-14.93,0.17,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1545372000,,10.01,300.0,,4.01
14,6.62,,2018-12-21 15:00:00,-15.92,0.16,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1545375600,,10.01,300.0,11.0,4.01
15,7.16,,2018-12-21 16:00:00,-16.93,0.14,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1545379200,,10.01,300.0,8.0,3.0
16,5.39,,2018-12-21 17:00:00,-15.92,0.17,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1545382800,0.0,10.01,281.0,8.99,4.01
17,4.75,,2018-12-21 18:00:00,-10.97,0.27,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1545386400,0.0,10.01,200.0,,3.0
18,3.56,,2018-12-21 19:00:00,-9.97,0.31,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1545390000,0.0,10.01,200.0,,3.0
19,3.56,,2018-12-21 20:00:00,-9.97,0.31,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1545393600,0.0,10.01,230.0,,3.0
20,3.56,,2018-12-21 21:00:00,-9.97,0.31,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1545397200,0.0,10.01,240.0,,3.0
21,4.38,,2018-12-21 22:00:00,-9.97,0.31,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1545400800,0.0,10.01,210.0,,2.0
22,-0.28,,2018-12-21 23:00:00,-9.97,0.41,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1545404400,0.0,10.01,210.0,,2.0
0,-1.14,,2018-12-22 00:00:00,-8.96,0.55,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545408000,0.0,10.01,,,0.0
1,-2.12,,2018-12-22 01:00:00,-8.96,0.59,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545411600,0.0,10.01,71.0,,1.0
2,-3.11,,2018-12-22 02:00:00,-8.97,0.64,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1545415200,0.0,10.01,71.0,,1.0
3,-6.08,,2018-12-22 03:00:00,-8.97,0.64,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-3.11,1545418800,0.0,10.01,0.0,,2.0
4,-2.12,,2018-12-22 04:00:00,-8.96,0.59,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545422400,0.0,10.01,,,0.0
5,-4.87,,2018-12-22 05:00:00,-8.96,0.55,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545426000,0.0,10.01,341.0,,3.0
6,-1.14,,2018-12-22 06:00:00,-8.96,0.55,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545429600,0.0,10.01,,,0.0
7,-4.87,,2018-12-22 07:00:00,-9.98,0.51,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545433200,0.0,10.01,11.0,,3.0
8,-0.28,,2018-12-22 08:00:00,-10.97,0.38,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,1.87,1545436800,,10.01,350.0,,2.0
9,-0.05,,2018-12-22 09:00:00,-11.96,0.33,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,2.87,1545440400,,10.01,341.0,,3.0
10,1.17,,2018-12-22 10:00:00,-11.96,0.3,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1545444000,,10.01,350.0,,3.0
11,3.56,,2018-12-22 11:00:00,-12.97,0.24,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,5.88,1545447600,,10.01,330.0,,3.0
12,4.75,,2018-12-22 12:00:00,-13.96,0.21,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1545451200,,10.01,350.0,,3.0
13,5.96,,2018-12-22 13:00:00,-15.92,0.17,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1545454800,,10.01,0.0,,3.0
14,7.43,,2018-12-22 14:00:00,-16.93,0.13,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,9.87,1545458400,,10.01,330.0,,5.0
15,6.19,,2018-12-22 15:00:00,-17.92,0.13,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,8.88,1545462000,,10.01,300.0,,5.0
16,4.94,,2018-12-22 16:00:00,-16.93,0.15,clear-day,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1545465600,,10.01,290.0,10.0,5.0
17,4.55,,2018-12-22 17:00:00,-15.92,0.17,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,7.88,1545469200,0.0,10.01,290.0,11.0,6.0
18,3.68,,2018-12-22 18:00:00,-16.93,0.16,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,6.87,1545472800,0.0,10.01,300.0,10.0,5.0
19,3.22,,2018-12-22 19:00:00,-16.94,0.19,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,4.88,1545476400,0.0,10.01,320.0,,2.0
20,-0.06,,2018-12-22 20:00:00,-15.92,0.22,clear-night,39.98694444,116.2905556,rain,hadian_meo,Clear,3.89,1545480000,0.0,10.01,320.0,,5.0
21,-1.59,,2018-12-22 21:00:00,-15.92,0.22,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,3.89,1545483600,0.0,10.01,350.0,,8.99
22,-3.89,,2018-12-22 22:00:00,-17.93,0.21,wind,39.98694444,116.2905556,rain,hadian_meo,Breezy,1.87,1545487200,0.0,10.01,350.0,,8.0
23,-4.8,,2018-12-22 23:00:00,-18.94,0.21,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,0.87,1545490800,0.0,10.01,330.0,,7.0
0,-4.8,,2018-12-23 00:00:00,-20.91,0.18,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,0.87,1545494400,0.0,10.01,341.0,,7.0
1,-7.38,,2018-12-23 01:00:00,-20.91,0.21,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-1.14,1545498000,0.0,10.01,311.0,12.0,7.0
2,-9.47,,2018-12-23 02:00:00,-22.91,0.19,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-2.12,1545501600,0.0,10.01,341.0,14.0,8.99
3,-11.49,,2018-12-23 03:00:00,-25.89,0.15,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-3.11,1545505200,0.0,10.01,330.0,14.0,11.0
4,-12.48,,2018-12-23 04:00:00,-26.89,0.15,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-4.11,1545508800,0.0,10.01,320.0,,10.0
5,-13.81,,2018-12-23 05:00:00,-29.9,0.12,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-5.12,1545512400,0.0,10.01,311.0,,10.0
6,-13.78,,2018-12-23 06:00:00,-28.86,0.15,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545516000,0.0,10.01,311.0,,7.0
7,-14.28,,2018-12-23 07:00:00,-28.86,0.15,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-6.12,1545519600,0.0,10.01,300.0,12.0,8.0
8,-13.78,,2018-12-23 08:00:00,-28.86,0.15,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-6.12,1545523200,,10.01,311.0,,7.0
9,-13.41,,2018-12-23 09:00:00,-28.86,0.13,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-5.12,1545526800,,10.01,320.0,,8.99
10,-10.37,,2018-12-23 10:00:00,-27.89,0.13,wind,39.98694444,116.2905556,snow,hadian_meo,Breezy,-3.11,1545530400,,10.01,330.0,,8.0
11,-8.64,,2018-12-23 11:00:00,-27.89,0.12,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545534000,,10.01,311.0,12.0,7.0
12,-6.89,,2018-12-23 12:00:00,-27.89,0.11,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545537600,,10.01,320.0,12.0,6.0
13,-5.59,,2018-12-23 13:00:00,-31.88,0.07,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1545541200,,10.01,320.0,12.0,6.0
14,-4.42,,2018-12-23 14:00:00,-31.88,0.07,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,-0.11,1545544800,,10.01,341.0,,4.01
15,-3.22,,2018-12-23 15:00:00,-32.84,0.06,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1545548400,,10.01,341.0,,4.01
16,-3.22,,2018-12-23 16:00:00,-33.81,0.05,clear-day,39.98694444,116.2905556,snow,hadian_meo,Clear,0.87,1545552000,,10.01,290.0,8.99,4.01
17,-1.14,,2018-12-23 17:00:00,-29.89,0.09,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545555600,0.0,10.01,,8.99,0.0
18,-6.89,,2018-12-23 18:00:00,-26.88,0.13,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545559200,0.0,10.01,191.0,,4.01
19,-5.68,,2018-12-23 19:00:00,-26.88,0.12,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-1.14,1545562800,0.0,10.01,210.0,,4.01
20,-6.05,,2018-12-23 20:00:00,-24.92,0.15,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-2.12,1545566400,0.0,10.01,210.0,,3.0
21,-12.06,,2018-12-23 21:00:00,-21.94,0.29,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-7.12,1545570000,0.0,10.01,200.0,,3.0
22,-11.92,,2018-12-23 22:00:00,-21.94,0.32,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-8.12,1545573600,0.0,10.01,191.0,,2.0
23,-15.43,,2018-12-23 23:00:00,-21.96,0.4,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-11.13,1545577200,0.0,10.01,191.0,,2.0
0,-12.12,,2018-12-24 00:00:00,-20.94,0.48,clear-night,39.98694444,116.2905556,snow,hadian_meo,Clear,-12.12,1545580800,0.0,10.01,0.0,,1.0
